restaurant_id,restaurant_name,city,opening_hours
8036,Hotel Palace Cafe,Mumbai,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
8037,Old Rasoi Express,Mumbai,11:00 AM - 11:00 PM
8038,New Dosa Junction,Delhi,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
8039,Desi Kitchen Point,Delhi,6:00 PM - 3:00 AM
8040,New Curry Express,Bengaluru,24 Hours
8041,Golden Spice Point,Kolkata,8:00 AM - 10:00 PM
8042,Spice Rasoi Express,Mumbai,10:00 AM - 11:00 PM
8043,Old Darbar Place,Hyderabad,11:00 AM - 11:00 PM
8044,Restaurant Tandoor Junction,Mumbai,10:00 AM - 11:00 PM
8045,Golden Tadka Express,Mumbai,12:00 PM - 12:00 AM
8046,Modern Kitchen Place,Mumbai,10:00 AM - 11:00 PM
8047,Silver Corner Place,Bengaluru,9:00 AM - 11:00 PM
8048,Urban Flame Lounge,Delhi,7:00 AM - 10:00 PM
8049,Cafe Haveli Cafe,Bengaluru,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
8050,Heritage Palace Junction,Delhi,9:00 AM - 12:00 AM
8051,Royal Khana Point,Kolkata,9:00 AM - 12:00 AM
8052,Urban Palace Lounge,Hyderabad,9:00 AM - 12:00 AM
8053,Heritage Kabab Bar & Kitchen,Jaipur,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
8054,Royal Rasoi Bar & Kitchen,Ahmedabad,9:00 AM - 11:00 PM
8055,Golden Thali,Delhi,11:00 AM - 11:00 PM
8056,Heritage Mahal Point,Kolkata,12:00 PM - 12:00 AM
8057,Golden Masala Lounge,Delhi,9:00 AM - 11:00 PM
8058,Restaurant Annapoorna Lounge,Hyderabad,10:00 AM - 11:00 PM
8059,Little Masala,Chennai,11:00 AM - 11:00 PM
8060,Hotel Flavours Place,Delhi,9:00 AM - 11:00 PM
8061,Old Mahal Junction,Mumbai,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
8062,Desi Bites Cafe,Delhi,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
8063,Fusion Darbar Bar & Kitchen,Bengaluru,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
8064,Cafe Darbar Cafe,Chennai,24 Hours
8065,Old Zaika Hub,Chennai,10:00 AM - 11:00 PM
8066,Silver Rasoi Express,Jaipur,10:00 AM - 10:00 PM
8067,Classic Thali Cafe,Bengaluru,6:00 PM - 3:00 AM
8068,Biryani Flavours Junction,Pune,11:30 AM - 11:45 PM
8069,Modern Biryani Point,Delhi,9:00 AM - 11:00 PM
8070,Big Garden Cafe,Kolkata,8:00 AM - 10:00 PM
8071,Little Annapoorna & Co.,Hyderabad,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
8072,Restaurant Chowk Bar & Kitchen,Delhi,11:00 AM - 11:00 PM
8073,Classic Bites Cafe,Mumbai,8:00 AM - 11:00 PM
8074,Big Kabab Cafe,Mumbai,11:30 AM - 11:45 PM
8075,New Chowk Point,Delhi,8:00 AM - 10:00 PM
8076,Grand Khana Point,Hyderabad,9:00 AM - 12:00 AM
8077,Silver Chowk Express,Pune,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
8078,Modern Grill Express,Bengaluru,10:00 AM - 11:00 PM
8079,Spice Rasoi Cafe,Mumbai,10:00 AM - 11:00 PM
8080,Urban Flavours Lounge,Hyderabad,11:30 AM - 11:45 PM
8081,The Darbar & Co.,Delhi,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
8082,Fusion Table Place,Chennai,9:00 AM - 12:00 AM
8083,Spice Tadka & Co.,Mumbai,11:00 AM - 11:00 PM
8084,Modern Flavours Lounge,Mumbai,11:30 AM - 11:45 PM
8085,Golden Khana Lounge,Mumbai,12:00 PM - 12:00 AM
8086,Desi Tandoor & Co.,Chennai,8:00 AM - 11:00 PM
8087,Modern Corner Junction,Bengaluru,11:30 AM - 11:45 PM
8088,Restaurant Mahal Bar & Kitchen,Jaipur,12:00 PM - 12:00 AM
8089,Royal Dhaba Hub,Delhi,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
8090,Restaurant Darbar Bar & Kitchen,Delhi,10:00 AM - 11:00 PM
8091,New Corner Hub,Delhi,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
8092,New Annapoorna Place,Delhi,8:00 AM - 11:00 PM
8093,Spice Curry Junction,Delhi,24 Hours
8094,Urban Curry Place,Hyderabad,11:00 AM - 11:00 PM
8095,Urban Khana & Co.,Jaipur,24 Hours
8096,Fusion Annapoorna,Delhi,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
8097,Biryani Swad Cafe,Delhi,11:30 AM - 11:45 PM
8098,Grand Biryani Point,Chennai,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
8099,Silver Darbar & Co.,Ahmedabad,11:30 AM - 11:45 PM
8100,Desi Thali Lounge,Delhi,9:00 AM - 11:00 PM
8101,Little Tandoor Point,Hyderabad,24 Hours
8102,Old Curry Hub,Hyderabad,9:00 AM - 11:00 PM
8103,Restaurant Curry Express,Jaipur,8:00 AM - 10:00 PM
8104,Fusion Zaika Place,Delhi,11:30 AM - 11:45 PM
8105,Urban Khana Express,Mumbai,10:00 AM - 10:00 PM
8106,Spice Annapoorna Place,Delhi,24 Hours
8107,Old Dhaba Cafe,Bengaluru,9:00 AM - 11:00 PM
8108,Big House Express,Ahmedabad,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
8109,Grand Rasoi Express,Mumbai,11:00 AM - 11:00 PM
8110,New Rasoi Cafe,Delhi,8:00 AM - 10:00 PM
8111,Spice Corner Express,Delhi,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
8112,Cafe Bites Cafe,Mumbai,10:00 AM - 10:00 PM
8113,The Rasoi Bar & Kitchen,Bengaluru,24 Hours
8114,Heritage House Bar & Kitchen,Delhi,12:00 PM - 12:00 AM
8115,Restaurant Bites,Delhi,11:30 AM - 11:45 PM
8116,Little Palace,Hyderabad,11:30 AM - 11:45 PM
8117,Heritage Tadka Point,Delhi,11:30 AM - 11:45 PM
8118,Little Zaika,Hyderabad,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
8119,Fusion Annapoorna Bar & Kitchen,Delhi,11:00 AM - 11:00 PM
8120,Fusion Flame,Delhi,10:00 AM - 10:00 PM
8121,Old Corner Bar & Kitchen,Kolkata,9:00 AM - 11:00 PM
8122,Silver Grill Express,Hyderabad,7:00 AM - 10:00 PM
8123,Fusion Table Bar & Kitchen,Mumbai,7:00 AM - 10:00 PM
8124,Hotel Bazaar Lounge,Chennai,9:00 AM - 11:00 PM
8125,Grand Bites & Co.,Chennai,9:00 AM - 11:00 PM
8126,Royal House Hub,Bengaluru,8:00 AM - 10:00 PM
8127,Cafe Corner Hub,Kolkata,11:00 AM - 11:00 PM
8128,Little Bazaar Point,Hyderabad,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
8129,The Bazaar Point,Pune,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
8130,New Mahal Junction,Delhi,7:00 AM - 10:00 PM
8131,Royal Kitchen Point,Delhi,7:00 AM - 10:00 PM
8132,Golden Swad Junction,Mumbai,6:00 PM - 3:00 AM
8133,Old Flavours Cafe,Hyderabad,9:00 AM - 11:00 PM
8134,Restaurant Tandoor Cafe,Mumbai,11:30 AM - 11:45 PM
8135,Royal Chowk Bar & Kitchen,Delhi,9:00 AM - 12:00 AM
8136,Old Mahal Bar & Kitchen,Bengaluru,11:30 AM - 11:45 PM
8137,Golden Haveli Express,Kolkata,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
8138,Spice Grill Junction,Mumbai,10:00 AM - 10:00 PM
8139,Golden Mahal Express,Bengaluru,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
8140,Biryani Tandoor,Mumbai,6:00 PM - 3:00 AM
8141,Golden Dhaba Lounge,Mumbai,12:00 PM - 12:00 AM
8142,Heritage Mahal Junction,Jaipur,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
8143,Cafe Tandoor & Co.,Bengaluru,8:00 AM - 11:00 PM
8144,Urban Bazaar Express,Delhi,9:00 AM - 11:00 PM
8145,Classic Bites Junction,Mumbai,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
8146,Heritage Annapoorna & Co.,Delhi,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
8147,Fusion Flavours Cafe,Delhi,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
8148,Old Garden,Kolkata,10:00 AM - 11:00 PM
8149,Hotel Tadka Junction,Mumbai,6:00 PM - 3:00 AM
8150,Heritage Swad Cafe,Hyderabad,7:00 AM - 10:00 PM
8151,Urban Mahal Place,Bengaluru,8:00 AM - 11:00 PM
8152,Heritage Khana Lounge,Delhi,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
8153,Urban Thali Bar & Kitchen,Mumbai,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
8154,Little Annapoorna & Co.,Mumbai,24 Hours
8155,Modern Table Express,Bengaluru,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
8156,Golden Swad Bar & Kitchen,Bengaluru,9:00 AM - 12:00 AM
8157,Royal Tandoor Cafe,Bengaluru,10:00 AM - 11:00 PM
8158,Big Dhaba,Chennai,8:00 AM - 10:00 PM
8159,The Table Cafe,Mumbai,10:00 AM - 11:00 PM
8160,Biryani Corner Hub,Delhi,8:00 AM - 10:00 PM
8161,Heritage Flame Lounge,Delhi,8:00 AM - 11:00 PM
8162,Old House Hub,Delhi,11:00 AM - 11:00 PM
8163,Restaurant Flavours Junction,Delhi,11:30 AM - 11:45 PM
8164,Spice Kitchen Hub,Jaipur,6:00 PM - 3:00 AM
8165,Old Khana Lounge,Mumbai,9:00 AM - 12:00 AM
8166,Cafe Mahal Cafe,Surat,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
8167,Grand Thali Place,Kolkata,10:00 AM - 11:00 PM
8168,Royal Spice Hub,Mumbai,10:00 AM - 11:00 PM
8169,Fusion Palace Cafe,Chennai,10:00 AM - 11:00 PM
8170,Biryani Flame Bar & Kitchen,Chennai,12:00 PM - 12:00 AM
8171,Modern Swad Place,Delhi,11:30 AM - 11:45 PM
8172,Classic Darbar Express,Mumbai,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
8173,Golden Tandoor Bar & Kitchen,Mumbai,9:00 AM - 11:00 PM
8174,Big Annapoorna Junction,Bengaluru,24 Hours
8175,New Table Cafe,Kolkata,8:00 AM - 11:00 PM
8176,Biryani Garden,Delhi,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
8177,Golden Khana Cafe,Pune,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
8178,Royal Dosa Cafe,Delhi,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
8179,Silver Haveli Point,Pune,11:00 AM - 11:00 PM
8180,Golden Bites & Co.,Mumbai,8:00 AM - 11:00 PM
8181,Biryani Kabab Lounge,Chennai,10:00 AM - 11:00 PM
8182,Classic Swad Place,Delhi,10:00 AM - 11:00 PM
8183,Spice Zaika Point,Kolkata,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
8184,Heritage Dhaba Junction,Hyderabad,6:00 PM - 3:00 AM
8185,Golden Flavours Bar & Kitchen,Ahmedabad,11:00 AM - 11:00 PM
8186,Hotel Rasoi Place,Delhi,6:00 PM - 3:00 AM
8187,Spice Curry Cafe,Hyderabad,11:30 AM - 11:45 PM
8188,Classic Corner,Delhi,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
8189,Heritage House & Co.,Mumbai,10:00 AM - 11:00 PM
8190,Royal Kabab Lounge,Delhi,9:00 AM - 11:00 PM
8191,Old Zaika,Bengaluru,11:30 AM - 11:45 PM
8192,Hotel Khana Lounge,Ahmedabad,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
8193,Classic Corner Cafe,Chennai,9:00 AM - 12:00 AM
8194,Classic Tandoor & Co.,Surat,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
8195,Golden Biryani Bar & Kitchen,Mumbai,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
8196,Urban Bazaar Cafe,Kolkata,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
8197,Heritage Grill Hub,Bengaluru,8:00 AM - 11:00 PM
8198,Little Kitchen Point,Delhi,8:00 AM - 11:00 PM
8199,Urban Darbar & Co.,Kolkata,12:00 PM - 12:00 AM
8200,Grand Flame Cafe,Mumbai,7:00 AM - 10:00 PM
8201,Fusion Dhaba & Co.,Bengaluru,10:00 AM - 11:00 PM
8202,Desi Garden Lounge,Pune,6:00 PM - 3:00 AM
8203,Biryani Chowk Cafe,Delhi,11:00 AM - 11:00 PM
8204,Little Flame Express,Mumbai,11:30 AM - 11:45 PM
8205,Desi Swad & Co.,Bengaluru,8:00 AM - 10:00 PM
8206,Urban Khana,Mumbai,10:00 AM - 10:00 PM
8207,Golden Palace,Hyderabad,9:00 AM - 12:00 AM
8208,Spice Tadka Hub,Chennai,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
8209,Restaurant Bazaar Place,Hyderabad,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
8210,Little House Place,Bengaluru,10:00 AM - 11:00 PM
8211,Golden Bites & Co.,Hyderabad,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
8212,The Tandoor Junction,Bengaluru,10:00 AM - 11:00 PM
8213,Urban Corner Cafe,Chennai,11:00 AM - 11:00 PM
8214,Fusion Tandoor Hub,Mumbai,10:00 AM - 10:00 PM
8215,Fusion Garden,Chennai,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
8216,Fusion Garden Junction,Bengaluru,11:00 AM - 11:00 PM
8217,Fusion House Lounge,Mumbai,8:00 AM - 11:00 PM
8218,Biryani Darbar Junction,Delhi,11:30 AM - 11:45 PM
8219,Cafe Kitchen Express,Ahmedabad,11:30 AM - 11:45 PM
8220,Hotel Mahal Express,Ahmedabad,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
8221,New Dosa Place,Hyderabad,10:00 AM - 11:00 PM
8222,Restaurant House Junction,Hyderabad,10:00 AM - 11:00 PM
8223,Heritage Mahal Hub,Surat,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
8224,Royal Khana Junction,Surat,10:00 AM - 10:00 PM
8225,Restaurant Bazaar Cafe,Hyderabad,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
8226,Fusion Corner Express,Bengaluru,11:00 AM - 11:00 PM
8227,Heritage Haveli Express,Delhi,12:00 PM - 12:00 AM
8228,Royal Bites Bar & Kitchen,Chennai,11:30 AM - 11:45 PM
8229,Spice Mahal Point,Hyderabad,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
8230,Little Chowk Express,Bengaluru,24 Hours
8231,Big Kabab Express,Bengaluru,9:00 AM - 11:00 PM
8232,Restaurant Spice Junction,Jaipur,8:00 AM - 11:00 PM
8233,Hotel Darbar Lounge,Mumbai,9:00 AM - 12:00 AM
8234,Cafe Table Bar & Kitchen,Bengaluru,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
8235,Grand Chowk Bar & Kitchen,Mumbai,11:00 AM - 11:00 PM
8236,Desi Thali Hub,Delhi,9:00 AM - 11:00 PM
8237,Silver Tadka Place,Delhi,6:00 PM - 3:00 AM
8238,Fusion Flavours Place,Jaipur,12:00 PM - 12:00 AM
8239,Classic Biryani Place,Kolkata,8:00 AM - 11:00 PM
8240,Royal Corner Point,Mumbai,8:00 AM - 10:00 PM
8241,Little House Express,Mumbai,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
8242,Biryani Corner Lounge,Kolkata,9:00 AM - 11:00 PM
8243,Fusion Flame Hub,Delhi,9:00 AM - 12:00 AM
8244,Little Darbar,Delhi,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
8245,Royal Tadka Bar & Kitchen,Bengaluru,24 Hours
8246,Old Biryani Cafe,Delhi,9:00 AM - 11:00 PM
8247,New Biryani Junction,Delhi,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
8248,Grand Kabab Lounge,Hyderabad,11:00 AM - 11:00 PM
8249,Modern Annapoorna,Delhi,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
8250,Old Flavours Place,Delhi,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
8251,Big Biryani & Co.,Ahmedabad,10:00 AM - 11:00 PM
8252,Fusion Annapoorna Bar & Kitchen,Bengaluru,8:00 AM - 10:00 PM
8253,Cafe Khana Hub,Mumbai,6:00 PM - 3:00 AM
8254,New Annapoorna Junction,Hyderabad,6:00 PM - 3:00 AM
8255,Royal Haveli Hub,Hyderabad,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
8256,The Biryani Junction,Ahmedabad,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
8257,Old Dhaba & Co.,Delhi,6:00 PM - 3:00 AM
8258,Desi Mahal Lounge,Surat,11:30 AM - 11:45 PM
8259,Golden Kitchen,Ahmedabad,12:00 PM - 12:00 AM
8260,Big Haveli Bar & Kitchen,Kolkata,11:00 AM - 11:00 PM
8261,The Swad Bar & Kitchen,Surat,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
8262,Silver Kabab,Mumbai,6:00 PM - 3:00 AM
8263,Urban Kabab Cafe,Mumbai,8:00 AM - 10:00 PM
8264,Little Palace Bar & Kitchen,Mumbai,11:00 AM - 11:00 PM
8265,Grand Dhaba Bar & Kitchen,Kolkata,7:00 AM - 10:00 PM
8266,The Annapoorna Hub,Mumbai,7:00 AM - 10:00 PM
8267,Cafe Annapoorna Express,Chennai,11:30 AM - 11:45 PM
8268,Classic Tadka Junction,Mumbai,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
8269,Classic Mahal Place,Bengaluru,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
8270,New Grill Junction,Mumbai,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
8271,Silver Palace Junction,Chennai,11:30 AM - 11:45 PM
8272,Fusion Darbar Hub,Delhi,12:00 PM - 12:00 AM
8273,Spice Zaika Lounge,Kolkata,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
8274,Silver Table Express,Mumbai,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
8275,Silver Corner & Co.,Ahmedabad,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
8276,Desi Flavours Point,Delhi,11:30 AM - 11:45 PM
8277,Cafe Spice Point,Kolkata,12:00 PM - 12:00 AM
8278,Silver Grill,Mumbai,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
8279,Cafe Dosa & Co.,Mumbai,9:00 AM - 12:00 AM
8280,Restaurant Kabab Junction,Mumbai,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
8281,Cafe Corner Point,Mumbai,11:00 AM - 11:00 PM
8282,The Haveli Point,Hyderabad,6:00 PM - 3:00 AM
8283,Fusion Thali Lounge,Mumbai,9:00 AM - 12:00 AM
8284,Old Table,Mumbai,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
8285,Royal Kitchen Cafe,Mumbai,9:00 AM - 11:00 PM
8286,Little Flavours Cafe,Delhi,6:00 PM - 3:00 AM
8287,Little Grill Cafe,Mumbai,8:00 AM - 11:00 PM
8288,Fusion Tandoor Junction,Chennai,11:30 AM - 11:45 PM
8289,Biryani Haveli Point,Chennai,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
8290,Spice Biryani Cafe,Kolkata,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
8291,Biryani Dosa Hub,Chennai,10:00 AM - 11:00 PM
8292,New Tandoor Junction,Hyderabad,9:00 AM - 11:00 PM
8293,Fusion Annapoorna,Delhi,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
8294,Biryani Tadka Bar & Kitchen,Bengaluru,11:30 AM - 11:45 PM
8295,Classic Garden & Co.,Hyderabad,10:00 AM - 11:00 PM
8296,Fusion Mahal Hub,Mumbai,12:00 PM - 12:00 AM
8297,Hotel Khana Lounge,Jaipur,11:00 AM - 11:00 PM
8298,Silver Tadka Hub,Hyderabad,10:00 AM - 11:00 PM
8299,Golden Spice Point,Kolkata,12:00 PM - 12:00 AM
8300,Little Tadka Hub,Mumbai,24 Hours
8301,Little Masala Lounge,Bengaluru,24 Hours
8302,Silver Flavours Cafe,Bengaluru,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
8303,Desi Mahal Place,Mumbai,12:00 PM - 12:00 AM
8304,Urban Bazaar Hub,Kolkata,11:00 AM - 11:00 PM
8305,Fusion Thali Cafe,Mumbai,8:00 AM - 10:00 PM
8306,Silver Tandoor Junction,Pune,8:00 AM - 11:00 PM
8307,Spice Khana & Co.,Delhi,9:00 AM - 12:00 AM
8308,Classic Spice Cafe,Bengaluru,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
8309,Royal Chowk Hub,Mumbai,9:00 AM - 11:00 PM
8310,Hotel Flavours,Delhi,24 Hours
8311,Classic Annapoorna Hub,Delhi,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
8312,Big Khana Place,Bengaluru,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
8313,Modern Grill Point,Delhi,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
8314,Old Flame Point,Ahmedabad,9:00 AM - 12:00 AM
8315,Little Bazaar & Co.,Delhi,11:00 AM - 11:00 PM
8316,Heritage Annapoorna Place,Chennai,9:00 AM - 12:00 AM
8317,The Zaika Lounge,Delhi,12:00 PM - 12:00 AM
8318,Spice Bites Point,Surat,9:00 AM - 12:00 AM
8319,Classic Zaika Lounge,Pune,11:30 AM - 11:45 PM
8320,Desi Bazaar Lounge,Mumbai,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
8321,Restaurant Tadka,Delhi,7:00 AM - 10:00 PM
8322,Urban Chowk,Kolkata,10:00 AM - 10:00 PM
8323,New Bites Place,Jaipur,7:00 AM - 10:00 PM
8324,Fusion Grill & Co.,Chennai,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
8325,Little Dhaba Express,Hyderabad,10:00 AM - 11:00 PM
8326,Grand Annapoorna Bar & Kitchen,Bengaluru,8:00 AM - 11:00 PM
8327,Royal Chowk Hub,Hyderabad,9:00 AM - 11:00 PM
8328,Cafe Curry Hub,Surat,7:00 AM - 10:00 PM
8329,Silver Kitchen,Bengaluru,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
8330,Classic Dhaba Place,Delhi,7:00 AM - 10:00 PM
8331,Urban Khana Express,Mumbai,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
8332,Silver Dhaba Lounge,Chennai,11:30 AM - 11:45 PM
8333,Spice Thali Lounge,Chennai,9:00 AM - 11:00 PM
8334,Grand Curry Place,Delhi,7:00 AM - 10:00 PM
8335,Restaurant Flavours & Co.,Delhi,8:00 AM - 11:00 PM
8336,Little Chowk Express,Hyderabad,6:00 PM - 3:00 AM
8337,Silver Kitchen Place,Chennai,11:00 AM - 11:00 PM
8338,Fusion Flame Express,Delhi,7:00 AM - 10:00 PM
8339,Heritage Dosa,Mumbai,10:00 AM - 11:00 PM
8340,Restaurant Darbar Hub,Chennai,7:00 AM - 10:00 PM
8341,Biryani House,Chennai,12:00 PM - 12:00 AM
8342,Classic Zaika Junction,Mumbai,10:00 AM - 11:00 PM
8343,Desi Khana Place,Mumbai,12:00 PM - 12:00 AM
8344,Hotel Darbar Point,Delhi,11:30 AM - 11:45 PM
8345,Grand Bites & Co.,Mumbai,11:30 AM - 11:45 PM
8346,Fusion House Hub,Jaipur,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
8347,Restaurant Bites Hub,Delhi,8:00 AM - 10:00 PM
8348,Spice Bites Express,Delhi,9:00 AM - 12:00 AM
8349,Classic Dhaba Bar & Kitchen,Delhi,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
8350,Modern Rasoi & Co.,Mumbai,11:00 AM - 11:00 PM
8351,Biryani Bites Bar & Kitchen,Kolkata,10:00 AM - 11:00 PM
8352,Spice Masala Bar & Kitchen,Delhi,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
8353,Heritage Bazaar Point,Mumbai,11:00 AM - 11:00 PM
8354,Royal Annapoorna Point,Jaipur,10:00 AM - 11:00 PM
8355,Urban Rasoi Place,Delhi,9:00 AM - 12:00 AM
8356,The Biryani Point,Mumbai,11:30 AM - 11:45 PM
8357,Fusion Thali & Co.,Chennai,8:00 AM - 10:00 PM
8358,Urban Bazaar Junction,Delhi,11:30 AM - 11:45 PM
8359,Silver Annapoorna Hub,Delhi,7:00 AM - 10:00 PM
8360,Fusion Annapoorna,Mumbai,11:30 AM - 11:45 PM
8361,New Bites Bar & Kitchen,Pune,7:00 AM - 10:00 PM
8362,Classic Rasoi Bar & Kitchen,Jaipur,24 Hours
8363,Fusion Annapoorna Place,Delhi,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
8364,Classic Bites Junction,Mumbai,8:00 AM - 10:00 PM
8365,Modern Mahal Express,Delhi,12:00 PM - 12:00 AM
8366,Urban Curry Cafe,Bengaluru,24 Hours
8367,New Spice Junction,Chennai,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
8368,Hotel Flavours Bar & Kitchen,Pune,10:00 AM - 10:00 PM
8369,New Garden Place,Mumbai,10:00 AM - 10:00 PM
8370,The Garden Bar & Kitchen,Mumbai,9:00 AM - 11:00 PM
8371,Old Tandoor Lounge,Hyderabad,10:00 AM - 10:00 PM
8372,Heritage Dosa Bar & Kitchen,Delhi,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
8373,Modern Zaika & Co.,Ahmedabad,7:00 AM - 10:00 PM
8374,Big Thali Point,Chennai,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
8375,Golden Zaika Junction,Hyderabad,10:00 AM - 10:00 PM
8376,Desi Garden,Mumbai,10:00 AM - 11:00 PM
8377,Spice Kitchen Cafe,Mumbai,8:00 AM - 11:00 PM
8378,Big Kabab Bar & Kitchen,Pune,24 Hours
8379,Little Khana Lounge,Pune,6:00 PM - 3:00 AM
8380,New Kabab Lounge,Ahmedabad,11:00 AM - 11:00 PM
8381,Classic Swad Point,Delhi,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
8382,The Masala,Mumbai,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
8383,Desi Masala Hub,Bengaluru,8:00 AM - 10:00 PM
8384,Heritage Khana Junction,Mumbai,24 Hours
8385,Urban Garden Junction,Jaipur,6:00 PM - 3:00 AM
8386,Big Tandoor Place,Kolkata,9:00 AM - 12:00 AM
8387,Desi Annapoorna Lounge,Delhi,10:00 AM - 10:00 PM
8388,Cafe Flame Junction,Bengaluru,7:00 AM - 10:00 PM
8389,Little Rasoi Place,Kolkata,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
8390,The Flame Lounge,Pune,7:00 AM - 10:00 PM
8391,Grand Bazaar Lounge,Delhi,11:00 AM - 11:00 PM
8392,Big Flavours Place,Delhi,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
